 Vehicles arriving:  5687 , vehicles not arriving:  977 , total duration:  539773 total (green/red):  34.1649 
 Vehicles arriving:  530 , vehicles not arriving:  6134 , total duration:  49099 total (green/red):  24588 
 Vehicles arriving:  353 , vehicles not arriving:  6311 , total duration:  20361 total (green/red):  56394.4 
 Vehicles arriving:  254 , vehicles not arriving:  6410 , total duration:  12937 total (green/red):  110149 
 Vehicles arriving:  306 , vehicles not arriving:  6358 , total duration:  16250 total (green/red):  75871.6 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  101363 total (green/red):  14489.3 
 Vehicles arriving:  540 , vehicles not arriving:  6124 , total duration:  45155 total (green/red):  23618.5 
 Vehicles arriving:  368 , vehicles not arriving:  6296 , total duration:  20717 total (green/red):  51728.6 
 Vehicles arriving:  531 , vehicles not arriving:  6133 , total duration:  66115 total (green/red):  24334.3 
 Vehicles arriving:  598 , vehicles not arriving:  6066 , total duration:  101793 total (green/red):  19066.9 
 Vehicles arriving:  569 , vehicles not arriving:  6095 , total duration:  54713 total (green/red):  21164.1 
 Vehicles arriving:  639 , vehicles not arriving:  6025 , total duration:  92285 total (green/red):  16591.6 
 Vehicles arriving:  581 , vehicles not arriving:  6083 , total duration:  61036 total (green/red):  20246.3 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  83490 total (green/red):  16389.3 
 Vehicles arriving:  691 , vehicles not arriving:  5973 , total duration:  84484 total (green/red):  14070.8 
 Vehicles arriving:  346 , vehicles not arriving:  6318 , total duration:  38502 total (green/red):  58610.5 
 Vehicles arriving:  600 , vehicles not arriving:  6064 , total duration:  185935 total (green/red):  18896 
 Vehicles arriving:  286 , vehicles not arriving:  6378 , total duration:  31216 total (green/red):  85873.5 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  73261 total (green/red):  14523.1 
 Vehicles arriving:  619 , vehicles not arriving:  6045 , total duration:  120955 total (green/red):  17706.1 
 Vehicles arriving:  451 , vehicles not arriving:  6213 , total duration:  82547 total (green/red):  34289.8 
 Vehicles arriving:  623 , vehicles not arriving:  6041 , total duration:  114847 total (green/red):  17492.8 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  77860 total (green/red):  14039 
 Vehicles arriving:  657 , vehicles not arriving:  6007 , total duration:  87079 total (green/red):  15646.5 
 Vehicles arriving:  209 , vehicles not arriving:  6455 , total duration:  9336 total (green/red):  159126 
 Vehicles arriving:  351 , vehicles not arriving:  6313 , total duration:  77997 total (green/red):  56875.3 
 Vehicles arriving:  362 , vehicles not arriving:  6302 , total duration:  30738 total (green/red):  53835.8 
 Vehicles arriving:  648 , vehicles not arriving:  6016 , total duration:  75157 total (green/red):  16103.9 
 Vehicles arriving:  638 , vehicles not arriving:  6026 , total duration:  63832 total (green/red):  16661.7 
 Vehicles arriving:  383 , vehicles not arriving:  6281 , total duration:  40680 total (green/red):  47828.6 
 Vehicles arriving:  511 , vehicles not arriving:  6153 , total duration:  51391 total (green/red):  26405.4 
 Vehicles arriving:  652 , vehicles not arriving:  6012 , total duration:  103887 total (green/red):  15882 
 Vehicles arriving:  647 , vehicles not arriving:  6017 , total duration:  104675 total (green/red):  16168.7 
 Vehicles arriving:  266 , vehicles not arriving:  6398 , total duration:  17665 total (green/red):  99884.1 
 Vehicles arriving:  485 , vehicles not arriving:  6179 , total duration:  48933 total (green/red):  29417.4 
 Vehicles arriving:  383 , vehicles not arriving:  6281 , total duration:  60361 total (green/red):  47567.2 
 Vehicles arriving:  501 , vehicles not arriving:  6163 , total duration:  49677 total (green/red):  27491.1 
 Vehicles arriving:  608 , vehicles not arriving:  6056 , total duration:  129217 total (green/red):  18396.3 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  108449 total (green/red):  13990.3 
 Vehicles arriving:  312 , vehicles not arriving:  6352 , total duration:  34283 total (green/red):  71976.5 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  104468 total (green/red):  14510.3 
 Vehicles arriving:  415 , vehicles not arriving:  6249 , total duration:  48874 total (green/red):  40495.3 
 Vehicles arriving:  319 , vehicles not arriving:  6345 , total duration:  21475 total (green/red):  69399 
 Vehicles arriving:  665 , vehicles not arriving:  5999 , total duration:  114603 total (green/red):  15246 
 Vehicles arriving:  470 , vehicles not arriving:  6194 , total duration:  56055 total (green/red):  31319.6 
 Vehicles arriving:  648 , vehicles not arriving:  6016 , total duration:  79199 total (green/red):  16123.6 
 Vehicles arriving:  481 , vehicles not arriving:  6183 , total duration:  74334 total (green/red):  29929.5 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  3.86697e+06 
 Vehicles arriving:  434 , vehicles not arriving:  6230 , total duration:  105706 total (green/red):  36812.3 
 Vehicles arriving:  298 , vehicles not arriving:  6366 , total duration:  25334 total (green/red):  79382.5 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  156012 total (green/red):  16706.2 
 Vehicles arriving:  438 , vehicles not arriving:  6226 , total duration:  41700 total (green/red):  36390.8 
 Vehicles arriving:  685 , vehicles not arriving:  5979 , total duration:  89016 total (green/red):  14333.4 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  82488 total (green/red):  16711.1 
 Vehicles arriving:  518 , vehicles not arriving:  6146 , total duration:  55501 total (green/red):  25607.1 
 Vehicles arriving:  311 , vehicles not arriving:  6353 , total duration:  28088 total (green/red):  72450.2 
 Vehicles arriving:  625 , vehicles not arriving:  6039 , total duration:  139680 total (green/red):  17337.6 
 Vehicles arriving:  413 , vehicles not arriving:  6251 , total duration:  43911 total (green/red):  40626.6 
 Vehicles arriving:  274 , vehicles not arriving:  6390 , total duration:  16156 total (green/red):  94219.6 
 Vehicles arriving:  447 , vehicles not arriving:  6217 , total duration:  48362 total (green/red):  34844.5 
 Vehicles arriving:  390 , vehicles not arriving:  6274 , total duration:  34288 total (green/red):  45910.9 
 Vehicles arriving:  352 , vehicles not arriving:  6312 , total duration:  23192 total (green/red):  56689.2 
 Vehicles arriving:  416 , vehicles not arriving:  6248 , total duration:  40060 total (green/red):  40149.6 
 Vehicles arriving:  409 , vehicles not arriving:  6255 , total duration:  36771 total (green/red):  41760 
 Vehicles arriving:  430 , vehicles not arriving:  6234 , total duration:  40939 total (green/red):  37654.6 
 Vehicles arriving:  477 , vehicles not arriving:  6187 , total duration:  59022 total (green/red):  30683.1 
 Vehicles arriving:  416 , vehicles not arriving:  6248 , total duration:  44723 total (green/red):  40262 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  88328 total (green/red):  16426.8 
 Vehicles arriving:  390 , vehicles not arriving:  6274 , total duration:  45280 total (green/red):  45956.8 
 Vehicles arriving:  267 , vehicles not arriving:  6397 , total duration:  18843 total (green/red):  98757.3 
 Vehicles arriving:  278 , vehicles not arriving:  6386 , total duration:  23036 total (green/red):  90564.9 
 Vehicles arriving:  462 , vehicles not arriving:  6202 , total duration:  56690 total (green/red):  32518.8 
 Vehicles arriving:  591 , vehicles not arriving:  6073 , total duration:  72818 total (green/red):  19537.5 
 Vehicles arriving:  691 , vehicles not arriving:  5973 , total duration:  107697 total (green/red):  14044.8 
 Vehicles arriving:  573 , vehicles not arriving:  6091 , total duration:  55148 total (green/red):  20858.2 
 Vehicles arriving:  632 , vehicles not arriving:  6032 , total duration:  166949 total (green/red):  16945.1 
 Vehicles arriving:  170 , vehicles not arriving:  6494 , total duration:  7941 total (green/red):  236426 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  2.72527e+06 
 Vehicles arriving:  632 , vehicles not arriving:  6032 , total duration:  65748 total (green/red):  17004.5 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  5.2839e+06 
 Vehicles arriving:  391 , vehicles not arriving:  6273 , total duration:  55525 total (green/red):  45547.2 
 Vehicles arriving:  488 , vehicles not arriving:  6176 , total duration:  39396 total (green/red):  29089.2 
 Vehicles arriving:  489 , vehicles not arriving:  6175 , total duration:  60940 total (green/red):  28882.4 
 Vehicles arriving:  654 , vehicles not arriving:  6010 , total duration:  66282 total (green/red):  15830.7 
 Vehicles arriving:  464 , vehicles not arriving:  6200 , total duration:  45830 total (green/red):  32214.3 
 Vehicles arriving:  541 , vehicles not arriving:  6123 , total duration:  172525 total (green/red):  23445.5 
 Vehicles arriving:  312 , vehicles not arriving:  6352 , total duration:  24943 total (green/red):  72311.5 
 Vehicles arriving:  454 , vehicles not arriving:  6210 , total duration:  78021 total (green/red):  33506.5 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  3.63553e+06 
 Vehicles arriving:  592 , vehicles not arriving:  6072 , total duration:  56715 total (green/red):  19509.5 
 Vehicles arriving:  473 , vehicles not arriving:  6191 , total duration:  48560 total (green/red):  30981.8 
 Vehicles arriving:  305 , vehicles not arriving:  6359 , total duration:  29092 total (green/red):  74796.2 
 Vehicles arriving:  343 , vehicles not arriving:  6321 , total duration:  28734 total (green/red):  59746.7 
 Vehicles arriving:  414 , vehicles not arriving:  6250 , total duration:  47565 total (green/red):  40852.4 
 Vehicles arriving:  425 , vehicles not arriving:  6239 , total duration:  45201 total (green/red):  38402.1 
 Vehicles arriving:  342 , vehicles not arriving:  6322 , total duration:  24719 total (green/red):  60313.7 
 Vehicles arriving:  381 , vehicles not arriving:  6283 , total duration:  35936 total (green/red):  48322.4 
 Vehicles arriving:  517 , vehicles not arriving:  6147 , total duration:  168300 total (green/red):  25794.2 
 Vehicles arriving:  469 , vehicles not arriving:  6195 , total duration:  75962 total (green/red):  31422.5 
 Vehicles arriving:  336 , vehicles not arriving:  6328 , total duration:  23331 total (green/red):  62529.5 
 Vehicles arriving:  380 , vehicles not arriving:  6284 , total duration:  40528 total (green/red):  48459.9 
 Vehicles arriving:  539 , vehicles not arriving:  6125 , total duration:  62484 total (green/red):  23628.3 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  3.79169e+06 
 Vehicles arriving:  311 , vehicles not arriving:  6353 , total duration:  25018 total (green/red):  72917.5 
 Vehicles arriving:  394 , vehicles not arriving:  6270 , total duration:  52168 total (green/red):  44940.1 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  100098 total (green/red):  16672.7 
 Vehicles arriving:  165 , vehicles not arriving:  6499 , total duration:  10947 total (green/red):  245886 
 Vehicles arriving:  390 , vehicles not arriving:  6274 , total duration:  50861 total (green/red):  45939.7 
 Vehicles arriving:  561 , vehicles not arriving:  6103 , total duration:  71628 total (green/red):  21791 
 Vehicles arriving:  502 , vehicles not arriving:  6162 , total duration:  45168 total (green/red):  27425.5 
 Vehicles arriving:  635 , vehicles not arriving:  6029 , total duration:  90890 total (green/red):  16787.6 
 Vehicles arriving:  166 , vehicles not arriving:  6498 , total duration:  9410 total (green/red):  248580 
 Vehicles arriving:  515 , vehicles not arriving:  6149 , total duration:  68722 total (green/red):  25927.4 
 Vehicles arriving:  322 , vehicles not arriving:  6342 , total duration:  26093 total (green/red):  68007.3 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  93392 total (green/red):  15467 
 Vehicles arriving:  370 , vehicles not arriving:  6294 , total duration:  46293 total (green/red):  50982 
 Vehicles arriving:  547 , vehicles not arriving:  6117 , total duration:  77845 total (green/red):  22868.3 
 Vehicles arriving:  664 , vehicles not arriving:  6000 , total duration:  125294 total (green/red):  15258.7 
 Vehicles arriving:  503 , vehicles not arriving:  6161 , total duration:  58646 total (green/red):  27285.2 
 Vehicles arriving:  655 , vehicles not arriving:  6009 , total duration:  104505 total (green/red):  15722.2 
 Vehicles arriving:  533 , vehicles not arriving:  6131 , total duration:  69894 total (green/red):  24132.1 
 Vehicles arriving:  451 , vehicles not arriving:  6213 , total duration:  52332 total (green/red):  34084.3 
 Vehicles arriving:  674 , vehicles not arriving:  5990 , total duration:  135086 total (green/red):  14826.3 
 Vehicles arriving:  350 , vehicles not arriving:  6314 , total duration:  26561 total (green/red):  56804.6 
 Vehicles arriving:  531 , vehicles not arriving:  6133 , total duration:  108196 total (green/red):  24301 
 Vehicles arriving:  659 , vehicles not arriving:  6005 , total duration:  99311 total (green/red):  15504.2 
 Vehicles arriving:  443 , vehicles not arriving:  6221 , total duration:  66600 total (green/red):  35030.7 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  104925 total (green/red):  14007 
 Vehicles arriving:  632 , vehicles not arriving:  6032 , total duration:  126571 total (green/red):  16951.7 
 Vehicles arriving:  512 , vehicles not arriving:  6152 , total duration:  73894 total (green/red):  26285.4 
 Vehicles arriving:  474 , vehicles not arriving:  6190 , total duration:  54527 total (green/red):  30753.2 
 Vehicles arriving:  519 , vehicles not arriving:  6145 , total duration:  70659 total (green/red):  25522.6 
 Vehicles arriving:  316 , vehicles not arriving:  6348 , total duration:  20696 total (green/red):  70081.1 
 Vehicles arriving:  415 , vehicles not arriving:  6249 , total duration:  40170 total (green/red):  40397.8 
 Vehicles arriving:  638 , vehicles not arriving:  6026 , total duration:  129825 total (green/red):  16605.2 
 Vehicles arriving:  439 , vehicles not arriving:  6225 , total duration:  96259 total (green/red):  35995.2 
 Vehicles arriving:  365 , vehicles not arriving:  6299 , total duration:  111763 total (green/red):  52257.6 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  114664 total (green/red):  13952.6 
 Vehicles arriving:  680 , vehicles not arriving:  5984 , total duration:  111061 total (green/red):  14523 
 Vehicles arriving:  552 , vehicles not arriving:  6112 , total duration:  74916 total (green/red):  22385.3 
 Vehicles arriving:  574 , vehicles not arriving:  6090 , total duration:  196839 total (green/red):  20617.9 
 Vehicles arriving:  618 , vehicles not arriving:  6046 , total duration:  163563 total (green/red):  17712 
 Vehicles arriving:  391 , vehicles not arriving:  6273 , total duration:  65840 total (green/red):  44957.8 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  77447 total (green/red):  15494 
 Vehicles arriving:  276 , vehicles not arriving:  6388 , total duration:  24537 total (green/red):  90059.6 
 Vehicles arriving:  353 , vehicles not arriving:  6311 , total duration:  25013 total (green/red):  55851.7 
 Vehicles arriving:  445 , vehicles not arriving:  6219 , total duration:  58442 total (green/red):  34835.4 
 Vehicles arriving:  613 , vehicles not arriving:  6051 , total duration:  159424 total (green/red):  17979.3 
 Vehicles arriving:  345 , vehicles not arriving:  6319 , total duration:  24455 total (green/red):  58560.5 
 Vehicles arriving:  654 , vehicles not arriving:  6010 , total duration:  92307 total (green/red):  15729 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  2.09237e+06 
 Vehicles arriving:  535 , vehicles not arriving:  6129 , total duration:  76267 total (green/red):  23902.4 
 Vehicles arriving:  654 , vehicles not arriving:  6010 , total duration:  100728 total (green/red):  15761.9 
 Vehicles arriving:  691 , vehicles not arriving:  5973 , total duration:  115061 total (green/red):  14028.8 
 Vehicles arriving:  647 , vehicles not arriving:  6017 , total duration:  73449 total (green/red):  16172.5 
 Vehicles arriving:  322 , vehicles not arriving:  6342 , total duration:  34822 total (green/red):  67072.9 
 Vehicles arriving:  309 , vehicles not arriving:  6355 , total duration:  22402 total (green/red):  72537 
 Vehicles arriving:  330 , vehicles not arriving:  6334 , total duration:  24854 total (green/red):  64425.5 
 Vehicles arriving:  640 , vehicles not arriving:  6024 , total duration:  116998 total (green/red):  16464.3 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  127160 total (green/red):  16350.8 
 Vehicles arriving:  576 , vehicles not arriving:  6088 , total duration:  234451 total (green/red):  20558.5 
 Vehicles arriving:  444 , vehicles not arriving:  6220 , total duration:  50148 total (green/red):  35233.4 
 Vehicles arriving:  606 , vehicles not arriving:  6058 , total duration:  232021 total (green/red):  18472.2 
 Vehicles arriving:  493 , vehicles not arriving:  6171 , total duration:  52763 total (green/red):  28388.4 
 Vehicles arriving:  401 , vehicles not arriving:  6263 , total duration:  77198 total (green/red):  43043.2 
 Vehicles arriving:  547 , vehicles not arriving:  6117 , total duration:  76551 total (green/red):  22882.1 
 Vehicles arriving:  664 , vehicles not arriving:  6000 , total duration:  104229 total (green/red):  15249 
 Vehicles arriving:  455 , vehicles not arriving:  6209 , total duration:  61501 total (green/red):  33519.5 
 Vehicles arriving:  330 , vehicles not arriving:  6334 , total duration:  47465 total (green/red):  63906.6 
 Vehicles arriving:  442 , vehicles not arriving:  6222 , total duration:  52166 total (green/red):  35336.6 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  2.59597e+06 
 Vehicles arriving:  647 , vehicles not arriving:  6017 , total duration:  84727 total (green/red):  16140.6 
 Vehicles arriving:  354 , vehicles not arriving:  6310 , total duration:  31737 total (green/red):  55630 
 Vehicles arriving:  398 , vehicles not arriving:  6266 , total duration:  60187 total (green/red):  43816.9 
 Vehicles arriving:  233 , vehicles not arriving:  6431 , total duration:  16565 total (green/red):  123910 
 Vehicles arriving:  623 , vehicles not arriving:  6041 , total duration:  113328 total (green/red):  17421.8 
 Vehicles arriving:  413 , vehicles not arriving:  6251 , total duration:  53107 total (green/red):  40517.6 
 Vehicles arriving:  554 , vehicles not arriving:  6110 , total duration:  69852 total (green/red):  22223.8 
 Vehicles arriving:  640 , vehicles not arriving:  6024 , total duration:  98920 total (green/red):  16487.3 
 Vehicles arriving:  462 , vehicles not arriving:  6202 , total duration:  80632 total (green/red):  32357.7 
 Vehicles arriving:  484 , vehicles not arriving:  6180 , total duration:  42818 total (green/red):  29465 
 Vehicles arriving:  319 , vehicles not arriving:  6345 , total duration:  20808 total (green/red):  67076.4 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  98964 total (green/red):  13970.4 
 Vehicles arriving:  674 , vehicles not arriving:  5990 , total duration:  96734 total (green/red):  14795.9 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  98364 total (green/red):  13999.7 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  2.42128e+06 
 Vehicles arriving:  483 , vehicles not arriving:  6181 , total duration:  183586 total (green/red):  29518.6 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  101416 total (green/red):  14736.5 
 Vehicles arriving:  298 , vehicles not arriving:  6366 , total duration:  19648 total (green/red):  78970.9 
 Vehicles arriving:  673 , vehicles not arriving:  5991 , total duration:  102911 total (green/red):  14836.5 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  106659 total (green/red):  14095.2 
 Vehicles arriving:  655 , vehicles not arriving:  6009 , total duration:  79110 total (green/red):  15743.7 
 Vehicles arriving:  645 , vehicles not arriving:  6019 , total duration:  98052 total (green/red):  16205.8 
 Vehicles arriving:  513 , vehicles not arriving:  6151 , total duration:  103362 total (green/red):  26045 
 Vehicles arriving:  585 , vehicles not arriving:  6079 , total duration:  103275 total (green/red):  19849.8 
 Vehicles arriving:  647 , vehicles not arriving:  6017 , total duration:  99748 total (green/red):  16011.3 
 Vehicles arriving:  415 , vehicles not arriving:  6249 , total duration:  72958 total (green/red):  40359 
 Vehicles arriving:  382 , vehicles not arriving:  6282 , total duration:  76562 total (green/red):  46943.2 
 Vehicles arriving:  281 , vehicles not arriving:  6383 , total duration:  19932 total (green/red):  88606 
 Vehicles arriving:  479 , vehicles not arriving:  6185 , total duration:  56395 total (green/red):  30008.2 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  88607 total (green/red):  14498.4 
 Vehicles arriving:  356 , vehicles not arriving:  6308 , total duration:  34171 total (green/red):  55170.7 
 Vehicles arriving:  453 , vehicles not arriving:  6211 , total duration:  121040 total (green/red):  33499.6 
 Vehicles arriving:  415 , vehicles not arriving:  6249 , total duration:  52503 total (green/red):  40295.7 
 Vehicles arriving:  527 , vehicles not arriving:  6137 , total duration:  129894 total (green/red):  24731.4 
 Vehicles arriving:  541 , vehicles not arriving:  6123 , total duration:  49927 total (green/red):  23338.4 
 Vehicles arriving:  299 , vehicles not arriving:  6365 , total duration:  22453 total (green/red):  77944.6 
 Vehicles arriving:  531 , vehicles not arriving:  6133 , total duration:  77580 total (green/red):  24337.4 
 Vehicles arriving:  295 , vehicles not arriving:  6369 , total duration:  25169 total (green/red):  79470.5 
 Vehicles arriving:  653 , vehicles not arriving:  6011 , total duration:  102446 total (green/red):  15808.2 
 Vehicles arriving:  492 , vehicles not arriving:  6172 , total duration:  58629 total (green/red):  28387.1 
 Vehicles arriving:  673 , vehicles not arriving:  5991 , total duration:  110919 total (green/red):  14834.6 
 Vehicles arriving:  659 , vehicles not arriving:  6005 , total duration:  112589 total (green/red):  15497.6 
 Vehicles arriving:  409 , vehicles not arriving:  6255 , total duration:  46287 total (green/red):  40872.7 
 Vehicles arriving:  162 , vehicles not arriving:  6502 , total duration:  5431 total (green/red):  261777 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  72038 total (green/red):  14524 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  69305 total (green/red):  15513.6 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  75106 total (green/red):  14522.6 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  76071 total (green/red):  15507.9 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  75142 total (green/red):  16493.3 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  67800 total (green/red):  14042.6 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  81453 total (green/red):  16706.2 
 Vehicles arriving:  640 , vehicles not arriving:  6024 , total duration:  77571 total (green/red):  16544.9 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  70769 total (green/red):  14043.6 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  68530 total (green/red):  15515.2 
 Vehicles arriving:  648 , vehicles not arriving:  6016 , total duration:  70811 total (green/red):  16123.5 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  72592 total (green/red):  14520.4 
 Vehicles arriving:  656 , vehicles not arriving:  6008 , total duration:  73271 total (green/red):  15707.4 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  75069 total (green/red):  14521.2 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  73019 total (green/red):  14039.5 
 Vehicles arriving:  656 , vehicles not arriving:  6008 , total duration:  73709 total (green/red):  15712.8 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  69005 total (green/red):  14527.2 
 Vehicles arriving:  649 , vehicles not arriving:  6015 , total duration:  71963 total (green/red):  16071.8 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  70625 total (green/red):  15514.8 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  77024 total (green/red):  14795.5 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  78861 total (green/red):  14261.3 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  76507 total (green/red):  14126.9 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  73506 total (green/red):  16494.5 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  73684 total (green/red):  14796.1 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  77875 total (green/red):  14259.9 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  79059 total (green/red):  14797.2 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  74738 total (green/red):  15512 
 Vehicles arriving:  649 , vehicles not arriving:  6015 , total duration:  69196 total (green/red):  16072.7 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  70414 total (green/red):  14041 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  73453 total (green/red):  14128.2 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  80700 total (green/red):  16490.7 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  65931 total (green/red):  15516 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  74723 total (green/red):  16495.9 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  70986 total (green/red):  14040.5 
 Vehicles arriving:  656 , vehicles not arriving:  6008 , total duration:  69450 total (green/red):  15715.1 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  74436 total (green/red):  16491.2 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  78609 total (green/red):  14125.7 
 Vehicles arriving:  656 , vehicles not arriving:  6008 , total duration:  69453 total (green/red):  15714.7 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  77259 total (green/red):  14797.3 
 Vehicles arriving:  656 , vehicles not arriving:  6008 , total duration:  70432 total (green/red):  15711.7 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  75632 total (green/red):  14523.2 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  74600 total (green/red):  16496.5 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  81316 total (green/red):  16704.8 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  73783 total (green/red):  16496.6 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  72228 total (green/red):  14523.4 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  77977 total (green/red):  14259 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  78046 total (green/red):  14796.3 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  75223 total (green/red):  14802.4 
 Vehicles arriving:  656 , vehicles not arriving:  6008 , total duration:  68510 total (green/red):  15714.6 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  85690 total (green/red):  14254.1 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  79061 total (green/red):  14797.8 
 Vehicles arriving:  649 , vehicles not arriving:  6015 , total duration:  68560 total (green/red):  16071.3 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  69439 total (green/red):  15517.9 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  73334 total (green/red):  15510.7 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  66709 total (green/red):  16441.3 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  64779 total (green/red):  16445.7 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  71631 total (green/red):  15511.7 
 Vehicles arriving:  640 , vehicles not arriving:  6024 , total duration:  77267 total (green/red):  16546.3 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  70676 total (green/red):  14041 
 Vehicles arriving:  648 , vehicles not arriving:  6016 , total duration:  69653 total (green/red):  16121 
 Vehicles arriving:  649 , vehicles not arriving:  6015 , total duration:  74218 total (green/red):  16070.2 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  82324 total (green/red):  14257.2 
 Vehicles arriving:  649 , vehicles not arriving:  6015 , total duration:  67183 total (green/red):  16076.4 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  81757 total (green/red):  14126.4 
 Vehicles arriving:  646 , vehicles not arriving:  6018 , total duration:  71824 total (green/red):  16225 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  73595 total (green/red):  15509.6 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  78805 total (green/red):  16493.7 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  66765 total (green/red):  16441.2 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  70838 total (green/red):  14526.3 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  76047 total (green/red):  14127.3 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  77985 total (green/red):  14795 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  77073 total (green/red):  14798.9 
